CHROM	GeneStart	GeneEnd	GeneName
3	116645902	116646727	BZW1P2
3	117672154	117997592	AC092691.1
3	118900557	119146068	IGSF11
3	119211732	119241103	B4GALT4
3	119294373	119420714	ARHGAP31
3	119429500	119468830	TMEM39A
3	119468938	119494708	POGLUT1
3	119498532	119525090	TIMMDC1
3	119579268	119589945	ADPRH
3	119597842	119629811	PLA1A
3	119654513	119677454	COX17
3	119703022	119767102	MAATS1
3	119821323	120094417	GSK3B
3	120164645	120285094	GPR156
3	120324509	120349339	LRRC58
3	120392293	120451253	FSTL1
3	120596309	120602500	NDUFB4
3	120686681	120742993	RABL3
3	120742637	120783069	GTF2E1
3	120908072	121424761	STXBP5L
3	121431427	121546641	POLQ
3	121593119	121630295	FBXO40
3	121631399	121660927	HCLS1
3	121663199	121749767	GOLGB1
3	121769763	121835079	IQCB1
3	121835183	121886526	EAF2
3	121894089	121944102	SLC15A2
3	122055366	122121139	CD86
3	122359591	122383231	CCDC58
3	122384176	122412334	FAM162A
3	122412332	122416051	WDR5B
3	122421949	122514945	KPNA1
3	122527924	122564577	PARP9
3	122564238	122575203	DTX3L
3	122680618	122730840	PARP14
3	122740003	122793824	HSPBAP1
3	122794795	122881139	DIRC2
3	122886941	122892416	LINC02035
3	122909193	123028605	SEMA5B
3	123067062	123225227	PDIA5
3	123201927	123274130	SEC22A
3	123282296	123449758	ADCY5
3	123490820	123585185	HACD2
3	123585542	123644568	MYLK-AS1
3	123610049	123884331	MYLK
3	123897305	123961408	CCDC14
3	124080023	124726325	KALRN
3	124723788	124726325	AC022336.2
3	124730366	124749273	UMPS
3	124761948	124901418	ITGB5
3	124965710	125055958	HEG1
3	125082636	125212864	SLC12A8
3	125225561	125375354	ZNF148
3	125446644	125520197	SNX4
3	125528858	125595090	OSBPL11
3	125766516	125852936	AC092902.5
3	125827238	125916384	AC092902.2
3	125916620	125930024	FAM86JP
3	125929275	125937039	ALG1L
3	125969144	125983454	ROPN1B
3	126006355	126101561	SLC41A3
3	126103562	126197994	ALDH1L1
3	126180065	126210169	ALDH1L1-AS2
3	126342635	126357442	KLF15
3	126437601	126475919	ZXDC
3	126607052	126655155	TXNRD3
3	126704220	126960406	CHCHD6
3	126973065	126976426	AC011199.1
3	126988594	127037392	PLXNA1
3	127573069	127598251	TPRA1
3	127598223	127622436	MCM2
3	127629181	127672809	PODXL2
3	127672935	127680920	ABTB1
3	127689062	127823250	MGLL
3	127915232	127987671	KBTBD12
3	128051641	128071683	SEC61A1
3	128064778	128153914	RUVBL1
3	128153454	128408646	EEFSEC
3	128479427	128493185	GATA2
3	128489212	128502348	GATA2-AS1
3	128619970	128681075	RPN1
3	128726122	128814796	RAB7A
3	128879596	128916067	ACAD9
3	128909866	129002690	KIAA1257
3	128909874	128971330	AC112484.1
3	129001629	129040742	EFCC1
3	129087569	129122801	RAB43
3	129087575	129161036	ISY1-RAB43
3	129127415	129161293	ISY1
3	129163606	129163940	AC108673.3
3	129169484	129183922	CNBP
3	129249606	129277773	COPG1
3	129278828	129306186	HMCES
3	129314771	129316277	H1FX
3	129315392	129326225	H1FX-AS1
3	129382922	129399655	RPL32P3
3	129401321	129428651	EFCAB12
3	129430944	129440179	MBD4
3	129440036	129520507	IFT122
3	129555175	129606818	PLXND1
3	129647792	129893576	TMCC1
3	129847048	129847957	AC083799.1
3	129893871	129918575	TMCC1-AS1
3	130678935	130746829	PIK3R4
3	130850595	131016712	ATP2C1
3	131013875	131027649	ASTE1
3	131026850	131350465	NEK11
3	131381671	131388830	NUDT16
3	131455126	131458598	AC107027.3
3	131462212	131502983	MRPL3
3	131533555	132285410	CPNE4
3	132417526	132539032	DNAJC13
3	132558138	132660723	ACAD11
3	132558142	132722459	NPHP3-ACAD11
3	132654446	132678097	UBA5
3	132680609	132722442	NPHP3
3	133038391	133397792	TMEM108
3	133573730	133590261	CDV3
3	133598175	133661893	TOPBP1
3	133745956	133779006	TF
3	133784033	133825772	SRPRB
3	133784778	133796640	AC080128.2
3	133824239	133895836	RAB6B
3	133932696	134052184	SLCO2A1
3	134065303	134250744	RYK
3	134355874	134375479	AMOTL2
3	134477706	134486716	ANAPC13
3	134485743	134575017	CEP63
3	134597801	135260467	EPHB1
3	134603138	134651636	KY
3	135965673	136147891	PPP2R3A
3	136148922	136197241	MSL2
3	136250306	136337896	PCCB
3	136336233	136752403	STAG1
3	136818647	136855892	SLC35G2
3	136841726	136862054	NCK1-AS1
3	136862208	136949823	NCK1
3	138061990	138115818	DZIP1L
3	138161012	138174949	DBR1
3	138187248	138298389	ARMC8
3	138261437	138329886	NME9
3	138347648	138405534	MRAS
3	138434586	138481686	ESYT3
3	138482065	138485755	AC022497.1
3	138494344	138594538	CEP70
3	138608606	138633376	FAIM
3	138652699	138834938	PIK3CB
3	138944224	138947140	FOXL2
3	139005806	139357223	MRPS22
3	139355600	139389732	COPB2
3	139389815	139583319	AC097103.2
3	139517434	139539829	RBP1
3	139560180	139678017	NMNAT3
3	139935185	140577397	CLSTN2
3	140941830	140979933	SLC25A36
3	141051402	141148611	SPSB4
3	141228726	141367753	PXYLP1
3	141324213	141449792	ZBTB38
3	141487047	141615342	RASA2
3	141738204	141747560	RNF7
3	141876124	141926514	ATP1B3
3	141944428	142149544	TFDP2
3	142157527	142225607	GK5
3	142306607	142448062	XRN1
3	142449235	142578826	ATR
3	142596387	142713664	PLS1
3	142724074	142807888	TRPC1
3	142815922	142889203	PCOLCE2
3	142949164	142963682	PAQR9
3	142960650	143001559	PAQR9-AS1
3	142964497	143060546	U2SURP
3	143000907	143001467	AC026304.1
3	143119331	143124014	CHST2
3	143265222	143848531	SLC9A9
3	143971798	144048719	C3orf58
3	146059585	146061679	AC107021.2
3	146069440	146163653	PLOD2
3	146192339	146251179	PLSCR4
3	146504570	146506560	AC069528.2
3	146515180	146544864	PLSCR1
3	147386046	147406860	ZIC4
3	147393422	147510293	ZIC1
3	147940004	148006755	AC092958.1
3	148991341	149027668	GYG1
3	149030127	149086554	HLTF
3	149129584	149173732	HPS3
3	149162410	149222055	CP
3	149318498	149334414	TM4SF18
3	149369022	149377865	TM4SF1
3	149517235	149736714	WWTR1
3	149738470	149752499	COMMD2
3	149812708	149962139	RNF13
3	149964904	150050788	PFN2
3	150408335	150466431	TSC22D2
3	150541994	150603228	SERP1
3	150546678	150584242	EIF2A
3	150602875	150630445	SELENOT
3	150741127	150763477	SIAH2
3	151085697	151437072	MED12L
3	151212117	151278467	P2RY14
3	151326312	151329548	P2RY13
3	151337380	151384812	P2RY12
3	151425384	151458709	IGSF10
3	152243828	152465780	MBNL1
3	152262616	152269555	MBNL1-AS1
3	152834693	152841439	P2RY1
3	153162270	153170620	RAP2B
3	154024401	154121332	ARHGEF26-AS1
3	154121003	154257827	ARHGEF26
3	154272546	154324497	DHX36
3	154334809	154337047	AC134026.1
3	154337672	154429715	GPR149
3	155024124	155183729	MME
3	155375580	155745067	PLCH1
3	155762617	155806351	C3orf33
3	155821024	155854429	SLC33A1
3	155870536	155944026	GMPS
3	156037701	156539138	KCNAB1
3	156523740	156524247	AC084036.1
3	156540140	156555184	SSR3
3	156673235	156706770	TIPARP
3	156747346	156817062	LINC00886
3	157146508	157160760	CCNL1
3	158105855	158545730	RSRC1
3	158571163	158607252	MLF1
3	158644278	158692575	GFM1
3	158645822	158672693	LXN
3	158696892	158732696	RARRES1
3	158732198	158829719	MFSD1
3	158732263	158784070	AC080013.1
3	158869898	158871821	AC092999.1
3	158962235	159897366	IQCJ-SCHIP1
3	158962928	159266307	IQCJ
3	159839861	159897360	SCHIP1
3	159913400	160225299	IL12A-AS1
3	159988750	159996019	IL12A
3	160225496	160228213	C3orf80
3	160256986	160399880	IFT80
3	160399274	160434962	SMC4
3	160432445	160485773	TRIM59
3	160494995	160565588	KPNA4
3	160514907	160515236	SCARNA7
3	160565447	160569248	KRT8P12
3	160753428	160755142	AC069224.1
3	160755602	161078907	PPM1L
3	161083883	161105384	B3GALNT1
3	161104696	161253532	NMD3
3	161344792	161372880	SPTSSB
3	161429127	161429597	RPL23AP42
3	165186720	165197109	SLITRK3
3	165772904	165837472	BCHE
3	167240287	167381346	ZBBX
3	167441789	167479004	SERPINI2
3	167478684	167653983	WDR49
3	167683298	167734939	PDCD10
3	167735243	167825568	SERPINI1
3	168008677	168095975	GOLIM4
3	168249522	168830599	EGFEM1P
3	169083499	169663618	MECOM
3	169764520	169765060	TERC
3	169766921	169769895	ACTRT3
3	169772831	169789716	MYNN
3	169777192	169780334	AC078795.1
3	169793428	169812986	LRRC34
3	169794962	169796213	AC078795.2
3	169966635	169998373	SEC62
3	170037929	170085403	GPR160
3	170086732	170181749	PHC3
3	170222365	170305981	PRKCI
3	170357678	170396835	SKIL
3	170418865	170860380	CLDN11
3	170459584	170586074	SLC7A14
3	170864875	170870483	RPL22L1
3	170888415	170908693	EIF5A2
3	171061339	171460408	TNIK
3	171460612	171462256	AC092919.2
3	171600405	171810950	PLD1
3	172039628	172401665	FNDC3B
3	172505508	172523507	TNFSF10
3	172630249	172711218	NCEH1
3	172750682	172821474	ECT2
3	173396284	174286644	NLGN1
3	174438573	175810552	NAALADL2
3	177019340	177228000	TBL1XR1
3	178272932	178844429	KCNMB2
3	179017223	179072279	ZMAT3
3	179148114	179240093	PIK3CA
3	179236691	179267002	KCNMB3
3	179259028	179261273	LRRFIP1P1
3	179322991	179338583	ZNF639
3	179340322	179341887	AC007823.1
3	179347692	179394931	MFN1
3	179396089	179451590	GNB4
3	179562880	179588408	ACTL6A
3	179588285	179604654	MRPL47
3	179604690	179627647	NDUFB5
3	179652755	179789401	USP13
3	179794958	180037053	PEX5L
3	180602130	180617828	TTC14
3	180602858	180871005	CCDC39
3	180868141	180982753	FXR1
3	180983709	180989774	DNAJC19
3	180989770	181836880	SOX2-OT
3	181421058	181442486	AC022294.1
3	181711924	181714436	SOX2
3	182793500	182921635	ATP11B
3	182938074	182985953	DCUN1D1
3	183015218	183116075	MCCC1
3	183178043	183428778	MCF2L2
3	183253244	183298504	B3GNT5
3	183447608	183456013	LINC00888
3	183487531	183555689	KLHL6
3	183635568	183684477	KLHL24
3	183697818	183812625	YEATS2
3	183815568	183884889	AC131160.1
3	183815876	183825594	MAP6D1
3	183829271	183884933	PARL
3	183919934	184018015	ABCC5
3	184135038	184145311	EIF2B5
3	184155388	184173610	DVL3
3	184174689	184184091	AP2M1
3	184186023	184194012	ABCF3
3	184230429	184242329	VWA5B2
3	184242301	184249548	ALG3
3	184249650	184293031	ECE2
3	184259213	184261463	CAMK2N2
3	184298709	184309054	PSMD2
3	184314495	184335358	EIF4G1
3	184335926	184348421	FAM131A
3	184346185	184361651	CLCN2
3	184361718	184368596	POLR2H
3	184371935	184378144	THPO
3	184380073	184390736	CHRD
3	184561784	184582409	EPHB3
3	184710367	184712002	MAGEF1
3	184734075	184738949	AC107294.2
3	184741937	184742462	AC107294.3
3	184812143	185052614	VPS8
3	185078050	185153014	C3orf70
3	185190624	185281990	EHHADH
3	185282941	185489097	MAP3K13
3	185476496	185499057	TMEM41A
3	185582496	185633551	SENP2
3	185643739	185825056	IGF2BP2
3	185915906	185938136	TRA2B
3	186046308	186110318	ETV5
3	186105668	186362237	DGKG
3	186546073	186570543	TBCCD1
3	186567403	186585800	DNAJB11
3	186783205	186789900	EIF4A2
3	186789880	186807058	RFC4
3	186810880	186825521	LINC02043
3	186930485	187078553	ST6GAL1
3	187120948	187180908	RPL39L
3	187197486	187201465	RTP1
3	187217285	187292022	MASP1
3	187368332	187372076	RTP4
3	187668906	187670399	SST
3	187721377	187745727	BCL6
3	188151206	188154057	LPP-AS2
3	188153284	188890671	LPP
3	189956728	190122437	P3H2
3	190305701	190322475	CLDN1
3	190514051	190659750	IL1RAP
3	191199241	191265615	OSTN
3	191329077	191398670	CCDC50
3	191425526	191591097	AC073365.1
3	192139395	192767764	FGF12
3	192796815	192918161	MB21D2
3	193241125	193277738	HRASLS
3	193274790	193378843	ATP13A5
3	193402077	193593111	ATP13A4
3	193593144	193697823	OPA1
3	194136145	194138732	HES1
3	194402672	194498364	ATP13A3
3	194487454	194518279	LINC00884
3	194584011	194590260	TMEM44-AS1
3	194587673	194633689	TMEM44
3	194640788	194672477	LSG1
3	194686544	194689037	FAM43A
3	195068279	195271167	XXYLT1
3	195274736	195443078	ACAP2
3	195514425	195543386	PPP1R2
3	195568702	195584205	APOD
3	195614947	195620233	MUC20P1
3	195655565	195657927	AC233280.1
3	195658062	195739964	LINC00969
3	195720882	195741123	MUC20
3	195863364	195911945	TNK2
3	195913078	195954485	AC124944.3
3	195959748	195990318	SDHAP1
3	196027183	196082189	TFRC
3	196214222	196287957	PCYT1A
3	196291219	196318299	TCTEX1D2
3	196347662	196432474	UBXN7
3	196468783	196503768	RNF168
3	196554177	196568674	WDR53
3	196568611	196589059	FBXO45
3	196639686	196662004	NRROS
3	196639775	196736007	PIGX
3	196706277	196712293	CEP19
3	196739857	196832647	PAK2
3	196867856	196934714	SENP5
3	196935402	196942597	NCBP2
3	196942623	196943540	NCBP2-AS2
3	196946343	196969060	PIGZ
3	196983890	196987558	RPSAP69
3	196988621	197029816	MELTF
3	196999460	197004744	MELTF-AS1
3	197042560	197299300	DLG1
3	197505262	197506986	LINC02012
3	197509783	197573323	BDH1
3	197578213	197627906	AC132008.2
3	197671393	197749727	RUBCN
3	197737179	197787596	FYTTD1
3	197789700	197790369	AC055764.2
3	197791226	197888436	LRCH3
3	197889075	197960142	IQCG
3	197949987	197956610	RPL35A
3	197960200	198043720	LMLN
3	198053522	198080720	ANKRD18DP
3	198153287	198222513	FAM157A
4	53285	88211	ZNF595
4	124480	163989	ZNF718
4	212610	255985	ZNF876P
4	337814	384864	ZNF141
4	425435	474129	ABCA11P
4	425815	499156	ZNF721
4	499210	540196	PIGG
4	573880	576300	AC116565.1
4	577168	584866	AC116565.2
4	625584	670782	PDE6B
4	652850	656213	AC107464.1
4	672436	674338	ATP5I
4	673580	682033	MYL5
4	681829	689441	MFSD7
4	705748	770640	PCGF3
4	762387	781849	AC139887.2
4	784957	826198	CPLX1
4	849276	932373	GAK
4	932387	958656	TMEM175
4	958887	986895	DGKQ
4	986997	1004506	IDUA
4	1009936	1026897	FGFRL1
4	1056250	1113562	RNF212
4	1166932	1208962	SPON2
4	1211448	1249953	CTBP1
4	1249300	1288291	CTBP1-AS2
4	1289851	1340147	MAEA
4	1347266	1395992	UVSSA
4	1617915	1684302	FAM53A
4	1692800	1712555	SLBP
4	1715952	1721358	TMEM129
4	1721490	1745176	TACC3
4	1793307	1808872	FGFR3
4	1811479	1856247	LETM1
4	1871424	1982207	NSD2
4	1982714	2041903	NELFA
4	2041993	2043970	C4orf48
4	2059512	2069089	NAT8L
4	2071918	2242121	POLN
4	2227464	2242164	HAUS3
4	2247432	2262294	MXD4
4	2269582	2418663	ZFYVE28
4	2462220	2625320	RNF4
4	2536631	2732565	FAM193A
4	2741648	2756376	TNIP2
4	2793023	2841098	SH3BP2
4	2843857	2930076	ADD1
4	2930561	2934859	MFSD10
4	2934899	2961738	NOP14-AS1
4	2937933	2963385	NOP14
4	2963608	3040747	GRK4
4	3074681	3243959	HTT
4	3244369	3271738	MSANTD1
4	3293028	3439913	RGS12
4	3441887	3449495	HGFAC
4	3463311	3494483	DOK7
4	3503597	3504457	AL590235.1
4	3506376	3532559	LRPAP1
4	3766348	3768526	ADRA2C
4	3941760	3955419	FAM86EP
4	4235542	4248212	TMEM128
4	4267701	4290169	LYAR
4	4290251	4321786	ZBTB49
4	4348140	4419058	HGNC:18790
4	4415742	4542346	STX18
4	4542131	4710938	STX18-AS1
4	4820405	4821452	AC092437.1
4	4859666	4863936	MSX1
4	5014586	5019472	CYTL1
4	5051442	5500998	STK32B
4	5542772	5709548	EVC2
4	5711197	5814305	EVC
4	5748084	5893058	CRMP1
4	5897373	6018507	C4orf50
4	6026199	6200591	JAKMIP1
4	6200733	6239937	LINC02495
4	6269849	6303265	WFS1
4	6320578	6563600	PPP2R2C
4	6575175	6623362	MAN2B2
4	6640091	6642745	MRFAP1
4	6670725	6673830	LINC02482
4	6673451	6676047	AC093323.1
4	6707701	6709880	MRFAP1L1
4	6716055	6717671	BLOC1S4
4	6781375	6884170	KIAA0232
4	6909242	7033118	TBC1D14
4	7040849	7042939	CCDC96
4	7041899	7057952	TADA2B
4	7058906	7068197	GRPEL1
4	7192538	7742836	SORCS2
4	7754090	7778928	AFAP1-AS1
4	7758714	7939926	AFAP1
4	7965310	8158832	ABLIM2
4	8182072	8241803	SH3TC1
4	8269765	8307111	HTRA3
4	8355090	8358338	AC104825.2
4	8366282	8440723	ACOX3
4	8436140	8493531	TRMT44
4	8482270	8512610	AC105345.1
4	8846076	8871817	HMX1
4	9771153	10054936	SLC2A9
4	9781680	9784009	DRD5
4	10068089	10073019	AC005674.2
4	10074339	10116949	WDR1
4	10439874	10457410	ZNF518B
4	11393150	11429765	HS3ST1
4	13361354	13484365	RAB28
4	13568738	13627723	BOD1L1
4	15002674	15070153	CPEB2
4	15339818	15446166	C1QTNF7
4	15469865	15601557	CC2D2A
4	15604539	15681679	FBXL5
4	15681662	15705565	FAM200B
4	15702950	15738313	BST1
4	15778275	15853230	CD38
4	15963076	16084378	PROM1
4	16160505	16227410	TAPT1
4	16226685	16320140	TAPT1-AS1
4	16501541	16898809	LDB2
4	17460261	17512234	QDPR
4	17577192	17607972	LAP3
4	17614631	17634105	MED28
4	17629306	17781512	FAM184B
4	17800655	17810758	DCAF16
4	17841199	18021876	LCORL
4	20253260	20620561	SLIT2
4	20696282	20752907	PACRGL
4	20728616	21948799	KCNIP4
4	21843341	21853188	KCNIP4-IT1
4	22345071	22516054	ADGRA3
4	23755041	23904089	PPARGC1A
4	24517441	24584550	DHX15
4	24789912	24800842	SOD3
4	24806117	24980204	CCDC149
4	24998847	25030879	LGI2
4	25120014	25160442	SEPSECS
4	25160641	25201440	AC104662.3
4	25233975	25279092	PI4K2B
4	25312785	25370383	ZCCHC4
4	25377213	25418498	ANAPC4
4	25747427	25863760	SEL1L3
4	25861830	25929874	SMIM20
4	26163455	26435131	RBPJ
4	26576437	26755351	TBC1D19
4	26857678	27025381	STIM2
4	30720415	31146805	PCDH7
4	35948221	36244509	ARAP2
4	37244220	37449465	NWD2
4	37453941	37623495	C4orf19
4	37590800	37686376	RELL1
4	37826633	37862937	PGM2
4	37891087	38139175	TBC1D1
4	38612701	38664883	KLF3-AS1
4	38664196	38701042	KLF3
4	38772239	38782990	TLR10
4	38790677	38856817	TLR1
4	38823715	38856817	TLR6
4	38867677	38945739	FAM114A1
4	38966744	39032922	TMEM156
4	39045039	39126857	KLHL5
4	39182404	39285810	WDR19
4	39287456	39366375	RFC1
4	39454124	39458948	RPL9
4	39458587	39485109	LIAS
4	39498755	39528311	UGDH
4	39528019	39594707	UGDH-AS1
4	39546330	39639090	SMIM14
4	39698044	39782792	UBE2K
4	39822863	39977956	PDS5A
4	40056826	40158252	N4BP2
4	40166675	40167831	AC095057.3
4	40423267	40630875	RBM47
4	40810027	41216714	APBB2
4	41256413	41268455	UCHL1
4	41359607	41700044	LIMCH1
4	41935120	41960572	TMEM33
4	41981696	41986467	DCAF4L1
4	41990472	42090457	SLC30A9
4	42110938	42152878	BEND4
4	42397839	42402487	SHISA3
4	42408373	42657105	ATP8A1
4	44173909	44448807	KCTD8
4	44678427	44700926	GUF1
4	44682200	44726595	GNPDA2
4	44704405	44704965	AC096586.1
4	46035769	46124081	GABRG1
4	46243548	46244215	AC104072.1
4	46248427	46475230	GABRA2
4	46918900	46994407	GABRA4
4	46993723	47426444	GABRB1
4	47431960	47438959	AC107398.3
4	47450796	47463719	COMMD8
4	47485288	47593486	ATP10D
4	47593998	47838106	CORIN
4	47840122	47844339	AC107068.1
4	47847233	47914667	NFXL1
4	47914142	48040173	NIPAL1
4	48135783	48269864	TEC
4	48341322	48426212	SLAIN2
4	48483343	48489196	SLC10A4
4	48497361	48780322	FRYL
4	48805212	48861817	OCIAD1
4	48885019	48906937	OCIAD2
4	51843000	51916837	DCUN1D4
4	51918772	51919381	AC027271.1
4	51993702	52017620	LRRC66
4	52020706	52038482	SGCB
4	52051331	52097292	SPATA18
4	52590972	52659335	USP46
4	52659406	52661668	USP46-AS1
4	52712404	52720351	DANCR
4	52722618	52751640	ERVMER34-1
4	52862290	52866835	RASL11B
4	52872982	53366075	SCFD2
4	53377643	53460861	FIP1L1
4	53459301	53701405	LNX1
4	54009789	54064690	CHIC2
4	54229097	54298247	PDGFRA
4	54657918	54740715	KIT
4	55078477	55125589	KDR
4	55346109	55373096	SRD5A3
4	55395957	55453397	TMEM165
4	55427903	55547138	CLOCK
4	55853616	55905034	EXOC1
4	55948871	56033363	CEP135
4	56049073	56328625	KIAA1211
4	56338287	56387508	AASDH
4	56393362	56435615	PPAT
4	56410516	56431548	AC068620.4
4	56435741	56464579	PAICS
4	56466915	56503680	SRP72
4	56505209	56524448	ARL9
4	56647988	56681899	HOPX
4	56907876	56966678	REST
4	56963370	56978823	NOA1
4	56977722	57031168	POLR2B
4	57030773	57110385	IGFBP7
4	61201258	62078335	ADGRL3
4	65319563	65670495	EPHA5
4	67468748	67545606	CENPC
4	67612652	67701179	UBA6
4	67701280	68080952	UBA6-AS1
4	68310387	68350089	YTHDC1
4	69721162	69787961	SULT1B1
4	70688479	70690551	UTP3
4	70704204	70807315	RUFY3
4	70815782	70839945	GRSF1
4	70902326	71022449	MOB1B
4	70992538	71030914	DCK
4	71186757	71572087	SLC4A4
4	72280969	72569386	ADAMTS3
4	73052362	73069755	COX18
4	73073376	73258798	ANKRD17
4	73740506	73743716	CXCL8
4	73869393	73871242	CXCL1
4	73995642	73998779	CXCL5
4	74097035	74099293	CXCL2
4	74114174	74303099	MTHFD2L
4	74744759	74794686	BTC
4	74933095	75050115	PARM1
4	75479037	75514764	RCHY1
4	75513946	75550473	THAP6
4	75578005	75630716	CDKL2
4	75642782	75724525	G3BP2
4	75724593	75814286	USO1
4	75913657	75941051	NAAA
4	75940950	75990962	SDAD1
4	76011184	76112802	ART3
4	76114659	76148515	NUP54
4	76158733	76234536	SCARB2
4	76214040	76283780	FAM47E
4	76251721	76311129	FAM47E-STBD1
4	76306026	76311599	STBD1
4	76312997	76421868	CCDC158
4	76435100	76783253	SHROOM3
4	76894928	76898147	SOWAHB
4	76949703	77040384	SEPT11
4	77047158	77076005	CCNI
4	77157151	77433388	CCNG2
4	77713387	77819615	CNOT6L
4	77862520	77952790	MRPL1
4	78057570	78544269	FRAS1
4	78551519	78610451	ANXA3
4	78645903	78682699	LINC01094
4	78776342	78916372	BMP2K
4	78887127	78939438	PAQR3
4	78971748	79308798	LINC01088
4	79901149	80125454	ANTXR2
4	80183879	80204329	PRDM8
4	80266599	80336680	FGF5
4	81030965	81057531	BMP3
4	81087370	81215117	PRKG2
4	81426393	82044244	RASGEF1B
4	82344876	82345540	AC124016.2
4	82352498	82374503	HNRNPD
4	82374301	82384027	AC124016.1
4	82422564	82430408	HNRNPDL
4	82430562	82461091	ENOPH1
4	82483170	82562357	TMEM150C
4	82629539	82798857	SCD5
4	82818661	82901166	SEC31A
4	82893009	82900960	THAP9-AS1
4	82900684	82919969	THAP9
4	82909973	83012926	LIN54
4	83034447	83075818	COPS4
4	83090048	83137075	PLAC8
4	83261536	83284914	COQ2
4	83292461	83335153	HPSE
4	83407343	83455856	HELQ
4	83455932	83469735	MRPS18C
4	83459517	83523348	ABRAXAS1
4	83535914	83605875	GPAT3
4	84491987	84498450	NKX6-1
4	84582979	84651338	CDS1
4	84669610	84966391	WDFY3
4	84965682	85011277	WDFY3-AS2
4	85475114	86002670	ARHGAP24
4	85990007	86594625	MAPK10
4	86594315	86815171	PTPN13
4	86876205	86936202	C4orf36
4	86935002	87141054	AFF1
4	87160103	87240314	KLHL8
4	87336610	87391386	HSD17B11
4	87422582	87459454	NUDT9
4	87473335	87531061	SPARCL1
4	87821411	87846817	MEPE
4	87975650	87983426	SPP1
4	88007668	88077777	PKD2
4	88090264	88231322	ABCG2
4	88257620	88284769	PPM1K
4	88284942	88331421	AC107067.1
4	88378739	88443111	HERC6
4	88457117	88506163	HERC5
4	88520985	88523813	PYURF
4	88521048	88708542	HERC3
4	88695915	88698235	NAP1L5
4	88709789	88730103	FAM13A-AS1
4	88725955	89111398	FAM13A
